Student ID,Course,Grade
4034.0,English,A
4034.0,Physical Education,B
4035.0,Math,D
4035.0,Science,F
4035.0,History,D
4035.0,English,D
4035.0,Physical Education,C
4036.0,Math,D
4036.0,Science,D
4036.0,History,F
4036.0,English,F
4036.0,Physical Education,A
4037.0,Math,D
4037.0,Science,F
4037.0,History,B
4037.0,English,B
4037.0,Physical Education,D
4038.0,Math,C
4038.0,Science,A
4038.0,History,F
4038.0,English,B
4038.0,Physical Education,A
4039.0,Math,B
4039.0,Science,C
4039.0,History,B
4039.0,English,B
4039.0,Physical Education,F
4040.0,Math,F
4040.0,Science,B
4040.0,History,B
4040.0,English,D
4040.0,Physical Education,A
4041.0,Math,B
4041.0,Science,B
4041.0,History,B
4041.0,English,C
4041.0,Physical Education,A
4042.0,Math,C
4042.0,Science,C
4042.0,History,F
4042.0,English,D
4042.0,Physical Education,C
4043.0,Math,B
4043.0,Science,D
4043.0,History,D
4043.0,English,C
4043.0,Physical Education,F
4044.0,Math,A
4044.0,Science,F
4044.0,History,A
4044.0,English,C
4044.0,Physical Education,C
4045.0,Math,C
4045.0,Science,B
4045.0,History,C
4045.0,English,B
4045.0,Physical Education,C
4046.0,Math,B
4046.0,Science,B
4046.0,History,F
4046.0,English,A
4046.0,Physical Education,D
4047.0,Math,D
4047.0,Science,A
4047.0,History,D
4047.0,English,A
4047.0,Physical Education,B
4048.0,Math,F
4048.0,Science,B
4048.0,History,A
4048.0,English,D
4048.0,Physical Education,D
4049.0,Math,D
4049.0,Science,B
4049.0,History,F
4049.0,English,D
4049.0,Physical Education,C
4050.0,Math,B
4050.0,Science,F
4050.0,History,C
4050.0,English,D
4050.0,Physical Education,C
4051.0,Math,F
4051.0,Science,C
4051.0,History,B
4051.0,English,A
4051.0,Physical Education,F
4052.0,Math,D
4052.0,Science,B
4052.0,History,B
4052.0,English,F
4052.0,Physical Education,A
4053.0,Math,B
4053.0,Science,C
4053.0,History,B
4053.0,English,A
4053.0,Physical Education,C
4054.0,Math,A
4054.0,Science,F
4054.0,History,D
4054.0,English,D
4054.0,Physical Education,B
4055.0,Math,C
4055.0,Science,B
4055.0,History,D
4055.0,English,F
4055.0,Physical Education,D
4056.0,Math,D
4056.0,Science,C
4056.0,History,A
4056.0,English,D
4056.0,Physical Education,A
4057.0,Math,D
4057.0,Science,C
4057.0,History,D
4057.0,English,A
4057.0,Physical Education,A
4058.0,Math,F
4058.0,Science,B
4058.0,History,A
4058.0,English,C
4058.0,Physical Education,A
4059.0,Math,D
4059.0,Science,B
4059.0,History,B
4059.0,English,D
4059.0,Physical Education,A
4060.0,Math,C
4060.0,Science,A
4060.0,History,F
4060.0,English,D
4060.0,Physical Education,B
4061.0,Math,C
4061.0,Science,B
4061.0,History,C
4061.0,English,D
4061.0,Physical Education,C
4062.0,Math,D
4062.0,Science,F
4062.0,History,F
4062.0,English,F
4062.0,Physical Education,B
4063.0,Math,B
4063.0,Science,F
4063.0,History,C
4063.0,English,F
4063.0,Physical Education,A
4064.0,Math,D
4064.0,Science,D
4064.0,History,C
4064.0,English,D
4064.0,Physical Education,F
4065.0,Math,D
4065.0,Science,C
4065.0,History,C
4065.0,English,D
4065.0,Physical Education,D
4066.0,Math,B
4066.0,Science,C
4066.0,History,D
4066.0,English,D
4066.0,Physical Education,C
4067.0,Math,C
4067.0,Science,D
4067.0,History,F
4067.0,English,F
4067.0,Physical Education,A
4068.0,Math,A
4068.0,Science,D
4068.0,History,A
4068.0,English,A
4068.0,Physical Education,D
4069.0,Math,B
4069.0,Science,B
4069.0,History,B
4069.0,English,C
4069.0,Physical Education,C
4070.0,Math,B
4070.0,Science,F
4070.0,History,D
4070.0,English,C
4070.0,Physical Education,C
4071.0,Math,F
4071.0,Science,A
4071.0,History,F
4071.0,English,C
4071.0,Physical Education,C
4072.0,Math,B
4072.0,Science,D
4072.0,History,A
4072.0,English,C
4072.0,Physical Education,A
4073.0,Math,D
4073.0,Science,C
4073.0,History,A
4073.0,English,C
4073.0,Physical Education,F
4074.0,Math,D
4074.0,Science,B
4074.0,History,D
4074.0,English,A
4074.0,Physical Education,F
4075.0,Math,A
4075.0,Science,F
4075.0,History,C
4075.0,English,D
4075.0,Physical Education,D
4076.0,Math,B
4076.0,Science,F
4076.0,History,B
4076.0,English,F
4076.0,Physical Education,F
4077.0,Math,B
4077.0,Science,B
4077.0,History,A
4077.0,English,B
4077.0,Physical Education,D
4078.0,Math,C
4078.0,Science,A
4078.0,History,D
4078.0,English,D
4078.0,Physical Education,B
4079.0,Math,F
4079.0,Science,C
4079.0,History,B
4079.0,English,A
4079.0,Physical Education,F
4080.0,Math,C
4080.0,Science,F
4080.0,History,D
4080.0,English,F
4080.0,Physical Education,F
4081.0,Math,D
4081.0,Science,D
4081.0,History,A
4081.0,English,B
4081.0,Physical Education,A
4082.0,Math,B
4082.0,Science,A
4082.0,History,B
4082.0,English,A
4082.0,Physical Education,D
4083.0,Math,B
4083.0,Science,F
4083.0,History,D
4083.0,English,F
4083.0,Physical Education,D
4084.0,Math,F
4084.0,Science,C
4084.0,History,F
4084.0,English,C
4084.0,Physical Education,A
4085.0,Math,F
4085.0,Science,D
4085.0,History,B
4085.0,English,D
4085.0,Physical Education,A
4086.0,Math,B
4086.0,Science,D
4086.0,History,A
4086.0,English,F
4086.0,Physical Education,F
4087.0,Math,B
4087.0,Science,F
4087.0,History,B
4087.0,English,A
4087.0,Physical Education,B
4088.0,Math,D
4088.0,Science,F
4088.0,History,D
4088.0,English,B
4088.0,Physical Education,B
4089.0,Math,D
4089.0,Science,B
4089.0,History,B
4089.0,English,D
4089.0,Physical Education,A
4090.0,Math,A
4090.0,Science,B
4090.0,History,C
4090.0,English,D
4090.0,Physical Education,B
4091.0,Math,D
4091.0,Science,B
4091.0,History,F
4091.0,English,D
4091.0,Physical Education,A
4092.0,Math,D
4092.0,Science,C
4092.0,History,A
4092.0,English,B
4092.0,Physical Education,B
4093.0,Math,B
4093.0,Science,D
4093.0,History,D
4093.0,English,C
4093.0,Physical Education,C
4094.0,Math,B
4094.0,Science,D
4094.0,History,B
4094.0,English,F
4094.0,Physical Education,D
4095.0,Math,D
4095.0,Science,F
4095.0,History,C
4095.0,English,B
4095.0,Physical Education,F
4096.0,Math,D
4096.0,Science,B
4096.0,History,F
4096.0,English,F
4096.0,Physical Education,F
4097.0,Math,C
4097.0,Science,D
4097.0,History,A
4097.0,English,C
4097.0,Physical Education,B
4098.0,Math,B
4098.0,Science,D
4098.0,History,B
4098.0,English,C
4098.0,Physical Education,F
4099.0,Math,A
4099.0,Science,A
4099.0,History,A
4099.0,English,C
4099.0,Physical Education,B
4100.0,Math,D
4100.0,Science,A
4100.0,History,F
4100.0,English,A
4100.0,Physical Education,C
4101.0,Math,C
4101.0,Science,B
4101.0,History,D
4101.0,English,B
4101.0,Physical Education,D
4102.0,Math,D
4102.0,Science,F
4102.0,History,F
4102.0,English,B
4102.0,Physical Education,F
4103.0,Math,B
4103.0,Science,F
4103.0,History,D
4103.0,English,A
4103.0,Physical Education,D
4104.0,Math,A
4104.0,Science,B
4104.0,History,B
4104.0,English,F
4104.0,Physical Education,D
4105.0,Math,A
4105.0,Science,C
4105.0,History,F
4105.0,English,B
4105.0,Physical Education,B
4106.0,Math,A
4106.0,Science,A
4106.0,History,B
4106.0,English,C
4106.0,Physical Education,A
4107.0,Math,B
4107.0,Science,B
4107.0,History,F
4107.0,English,D
4107.0,Physical Education,D
4108.0,Math,D
4108.0,Science,A
4108.0,History,F
4108.0,English,D
4108.0,Physical Education,B
4109.0,Math,F
4109.0,Science,C
4109.0,History,C
4109.0,English,F
4109.0,Physical Education,F
4110.0,Math,B
4110.0,Science,A
4110.0,History,C
4110.0,English,B
4110.0,Physical Education,B
4111.0,Math,F
4111.0,Science,B
4111.0,History,D
4111.0,English,C
4111.0,Physical Education,A
4112.0,Math,D
4112.0,Science,D
4112.0,History,B
4112.0,English,D
4112.0,Physical Education,A
4113.0,Math,C
4113.0,Science,C
4113.0,History,A
4113.0,English,D
4113.0,Physical Education,B
4114.0,Math,D
4114.0,Science,D
4114.0,History,A
4114.0,English,D
4114.0,Physical Education,F
4115.0,Math,F
4115.0,Science,B
4115.0,History,C
4115.0,English,F
4115.0,Physical Education,B
4116.0,Math,F
4116.0,Science,B
4116.0,History,C
4116.0,English,C
4116.0,Physical Education,B
4117.0,Math,C
4117.0,Science,A
4117.0,History,F
4117.0,English,D
4117.0,Physical Education,C
4118.0,Math,F
4118.0,Science,B
4118.0,History,D
4118.0,English,B
4118.0,Physical Education,D
4119.0,Math,B
4119.0,Science,F
4119.0,History,D
4119.0,English,F
4119.0,Physical Education,A
4120.0,Math,C
4120.0,Science,F
4120.0,History,C
4120.0,English,C
4120.0,Physical Education,A
4121.0,Math,B
4121.0,Science,F
4121.0,History,F
4121.0,English,A
4121.0,Physical Education,D
4122.0,Math,B
4122.0,Science,D
4122.0,History,F
4122.0,English,D
4122.0,Physical Education,D
4123.0,Math,A
4123.0,Science,D
4123.0,History,D
4123.0,English,C
4123.0,Physical Education,B
4124.0,Math,D
4124.0,Science,A
4124.0,History,F
4124.0,English,A
4124.0,Physical Education,D
4125.0,Math,A
4125.0,Science,A
4125.0,History,F
4125.0,English,F
4125.0,Physical Education,D
4126.0,Math,C
4126.0,Science,C
4126.0,History,C
4126.0,English,A
4126.0,Physical Education,C
4127.0,Math,B
4127.0,Science,C
4127.0,History,B
4127.0,English,B
4127.0,Physical Education,D
4128.0,Math,A
4128.0,Science,F
4128.0,History,F
4128.0,English,A
4128.0,Physical Education,C
4129.0,Math,C
4129.0,Science,F
4129.0,History,C
4129.0,English,C
4129.0,Physical Education,F
4130.0,Math,B
4130.0,Science,D
4130.0,History,C
4130.0,English,F
4130.0,Physical Education,A
4131.0,Math,A
4131.0,Science,D
4131.0,History,B
4131.0,English,A
4131.0,Physical Education,B
4132.0,Math,C
4132.0,Science,D
4132.0,History,C
4132.0,English,D
4132.0,Physical Education,B
4133.0,Math,D
4133.0,Science,B
4133.0,History,F
4133.0,English,D
4133.0,Physical Education,A
4134.0,Math,C
4134.0,Science,F
4134.0,History,C
4134.0,English,B
4134.0,Physical Education,F
4135.0,Math,A
4135.0,Science,F
4135.0,History,B
4135.0,English,C
4135.0,Physical Education,F
4136.0,Math,D
4136.0,Science,F
4136.0,History,C
4136.0,English,F
4136.0,Physical Education,D
4137.0,Math,A
4137.0,Science,B
4137.0,History,A
4137.0,English,F
4137.0,Physical Education,F
4138.0,Math,D
4138.0,Science,C
4138.0,History,B
4138.0,English,D
4138.0,Physical Education,A
4139.0,Math,D
4139.0,Science,B
4139.0,History,A
4139.0,English,A
4139.0,Physical Education,C
4140.0,Math,C
4140.0,Science,C
4140.0,History,D
4140.0,English,B
4140.0,Physical Education,F
4141.0,Math,A
4141.0,Science,A
4141.0,History,F
4141.0,English,B
4141.0,Physical Education,B
4142.0,Math,C
4142.0,Science,D
4142.0,History,C
4142.0,English,B
4142.0,Physical Education,D
4143.0,Math,B
4143.0,Science,C
4143.0,History,B
4143.0,English,F
4143.0,Physical Education,C
4144.0,Math,C
4144.0,Science,F
4144.0,History,A
4144.0,English,B
4144.0,Physical Education,D
4145.0,Math,A
4145.0,Science,B
4145.0,History,B
4145.0,English,B
4145.0,Physical Education,F
4146.0,Math,C
4146.0,Science,F
4146.0,History,A
4146.0,English,C
4146.0,Physical Education,D
4147.0,Math,C
4147.0,Science,C
4147.0,History,D
4147.0,English,D
4147.0,Physical Education,B
4148.0,Math,D
4148.0,Science,B
4148.0,History,A
4148.0,English,F
4148.0,Physical Education,D
4149.0,Math,B
4149.0,Science,F
4149.0,History,C
4149.0,English,B
4149.0,Physical Education,B
4150.0,Math,C
4150.0,Science,D
4150.0,History,B
4150.0,English,F
4150.0,Physical Education,D
4151.0,Math,F
4151.0,Science,D
4151.0,History,D
4151.0,English,F
4151.0,Physical Education,C
4152.0,Math,A
4152.0,Science,C
4152.0,History,B
4152.0,English,A
4152.0,Physical Education,A
4153.0,Math,D
4153.0,Science,C
4153.0,History,D
4153.0,English,B
4153.0,Physical Education,C
4154.0,Math,A
4154.0,Science,C
4154.0,History,C
4154.0,English,B
4154.0,Physical Education,F
4155.0,Math,D
4155.0,Science,D
4155.0,History,C
4155.0,English,B
4155.0,Physical Education,A
4156.0,Math,D
4156.0,Science,F
4156.0,History,D
4156.0,English,A
4156.0,Physical Education,C
4157.0,Math,C
4157.0,Science,B
4157.0,History,D
4157.0,English,A
4157.0,Physical Education,F
4158.0,Math,F
4158.0,Science,A
4158.0,History,B
4158.0,English,F
4158.0,Physical Education,C
4159.0,Math,B
4159.0,Science,F
4159.0,History,A
4159.0,English,C
4159.0,Physical Education,F
4160.0,Math,C
4160.0,Science,A
4160.0,History,A
4160.0,English,D
4160.0,Physical Education,A
4161.0,Math,C
4161.0,Science,C
4161.0,History,B
4161.0,English,F
4161.0,Physical Education,C
4162.0,Math,A
4162.0,Science,C
4162.0,History,F
4162.0,English,B
4162.0,Physical Education,C
4163.0,Math,D
4163.0,Science,A
4163.0,History,D
4163.0,English,D
4163.0,Physical Education,C
4164.0,Math,A
4164.0,Science,D
4164.0,History,C
4164.0,English,C
4164.0,Physical Education,A
4165.0,Math,A
4165.0,Science,F
4165.0,History,C
4165.0,English,D
4165.0,Physical Education,D
4166.0,Math,F
4166.0,Science,C
4166.0,History,A
4166.0,English,D
4166.0,Physical Education,B
4167.0,Math,A
4167.0,Science,B
4167.0,History,B
4167.0,English,A
4167.0,Physical Education,F
4168.0,Math,B
4168.0,Science,F
4168.0,History,F
4168.0,English,D
4168.0,Physical Education,D
4169.0,Math,D
4169.0,Science,D
4169.0,History,B
4169.0,English,C
4169.0,Physical Education,F
4170.0,Math,D
4170.0,Science,A
4170.0,History,B
4170.0,English,B
4170.0,Physical Education,F
4171.0,Math,B
4171.0,Science,B
4171.0,History,B
4171.0,English,D
4171.0,Physical Education,B
4172.0,Math,A
4172.0,Science,B
4172.0,History,F
4172.0,English,D
4172.0,Physical Education,C
4173.0,Math,C
4173.0,Science,D
4173.0,History,F
4173.0,English,F
4173.0,Physical Education,A
4174.0,Math,F
4174.0,Science,C
4174.0,History,D
4174.0,English,D
4174.0,Physical Education,A
4175.0,Math,B
4175.0,Science,B
4175.0,History,D
4175.0,English,D
4175.0,Physical Education,D
4176.0,Math,C
4176.0,Science,F
4176.0,History,C
4176.0,English,B
4176.0,Physical Education,D
4177.0,Math,C
4177.0,Science,C
4177.0,History,B
4177.0,English,F
4177.0,Physical Education,A
4178.0,Math,B
4178.0,Science,B
4178.0,History,F
4178.0,English,B
4178.0,Physical Education,A
4179.0,Math,F
4179.0,Science,B
4179.0,History,C
4179.0,English,B
4179.0,Physical Education,B
4180.0,Math,C
4180.0,Science,C
4180.0,History,C
4180.0,English,F
4180.0,Physical Education,D
4181.0,Math,C
4181.0,Science,D
4181.0,History,F
4181.0,English,C
4181.0,Physical Education,A
4182.0,Math,F
4182.0,Science,D
4182.0,History,A
4182.0,English,F
4182.0,Physical Education,D
4183.0,Math,A
4183.0,Science,C
4183.0,History,F
4183.0,English,A
4183.0,Physical Education,F
4184.0,Math,B
4184.0,Science,D
4184.0,History,A
4184.0,English,B
4184.0,Physical Education,F
4185.0,Math,A
4185.0,Science,B
4185.0,History,F
4185.0,English,B
4185.0,Physical Education,C
4186.0,Math,F
4186.0,Science,A
4186.0,History,D
4186.0,English,D
4186.0,Physical Education,F
4187.0,Math,B
4187.0,Science,C
4187.0,History,D
4187.0,English,F
4187.0,Physical Education,A
4188.0,Math,F
4188.0,Science,F
4188.0,History,D
4188.0,English,A
4188.0,Physical Education,D
4189.0,Math,A
4189.0,Science,B
4189.0,History,F
4189.0,English,D
4189.0,Physical Education,C
4190.0,Math,B
4190.0,Science,A
4190.0,History,F
4190.0,English,A
4190.0,Physical Education,F
4191.0,Math,B
4191.0,Science,D
4191.0,History,F
4191.0,English,B
4191.0,Physical Education,A
4192.0,Math,D
4192.0,Science,A
4192.0,History,F
4192.0,English,B
4192.0,Physical Education,B
4193.0,Math,C
4193.0,Science,F
4193.0,History,A
4193.0,English,C
4193.0,Physical Education,B
4194.0,Math,D
4194.0,Science,B
4194.0,History,A
4194.0,English,F
4194.0,Physical Education,C
4195.0,Math,A
4195.0,Science,D
4195.0,History,B
4195.0,English,F
4195.0,Physical Education,C
4196.0,Math,C
4196.0,Science,D
4196.0,History,D
4196.0,English,C
4196.0,Physical Education,A
4197.0,Math,F
4197.0,Science,B
4197.0,History,C
4197.0,English,C
4197.0,Physical Education,F
4198.0,Math,B
4198.0,Science,F
4198.0,History,B
4198.0,English,C
4198.0,Physical Education,B
4199.0,Math,D
4199.0,Science,B
4199.0,History,C
4199.0,English,B
4199.0,Physical Education,D
4200.0,Math,F
4200.0,Science,D
4200.0,History,D
4200.0,English,F
4200.0,Physical Education,B
4201.0,Math,C
4201.0,Science,B
4201.0,History,D
4201.0,English,B
4201.0,Physical Education,F
4202.0,Math,D
4202.0,Science,B
4202.0,History,C
4202.0,English,A
4202.0,Physical Education,B
4203.0,Math,D
4203.0,Science,A
4203.0,History,D
4203.0,English,F
4203.0,Physical Education,A
4204.0,Math,C
4204.0,Science,B
4204.0,History,F
4204.0,English,D
4204.0,Physical Education,F
4205.0,Math,D
4205.0,Science,D
4205.0,History,D
4205.0,English,C
4205.0,Physical Education,A
4206.0,Math,D
4206.0,Science,A
4206.0,History,A
4206.0,English,B
4206.0,Physical Education,F
4207.0,Math,C
4207.0,Science,A
4207.0,History,A
4207.0,English,B
4207.0,Physical Education,A
4208.0,Math,B
4208.0,Science,D
4208.0,History,F
4208.0,English,A
4208.0,Physical Education,C
4209.0,Math,A
4209.0,Science,C
4209.0,History,D
4209.0,English,A
4209.0,Physical Education,B
4210.0,Math,F
4210.0,Science,A
4210.0,History,C
4210.0,English,A
4210.0,Physical Education,B
4211.0,Math,D
4211.0,Science,A
4211.0,History,D
4211.0,English,C
4211.0,Physical Education,F
4212.0,Math,B
4212.0,Science,D
4212.0,History,B
4212.0,English,D
4212.0,Physical Education,B
4213.0,Math,C
4213.0,Science,D
4213.0,History,B
4213.0,English,F
4213.0,Physical Education,D
4214.0,Math,B
4214.0,Science,F
4214.0,History,F
4214.0,English,C
4214.0,Physical Education,F
4215.0,Math,C
4215.0,Science,B
4215.0,History,A
4215.0,English,D
4215.0,Physical Education,F
4216.0,Math,C
4216.0,Science,F
4216.0,History,B
4216.0,English,F
4216.0,Physical Education,D
4217.0,Math,B
4217.0,Science,A
4217.0,History,D
4217.0,English,B
4217.0,Physical Education,F
4218.0,Math,A
4218.0,Science,A
4218.0,History,C
4218.0,English,F
4218.0,Physical Education,D
4219.0,Math,B
4219.0,Science,F
4219.0,History,C
4219.0,English,C
4219.0,Physical Education,C
4220.0,Math,F
4220.0,Science,A
4220.0,History,F
4220.0,English,C
4220.0,Physical Education,C
4221.0,Math,D
4221.0,Science,D
4221.0,History,D
4221.0,English,B
4221.0,Physical Education,A
4222.0,Math,B
4222.0,Science,B
4222.0,History,C
4222.0,English,B
4222.0,Physical Education,B
4223.0,Math,B
4223.0,Science,C
4223.0,History,B
4223.0,English,B
4223.0,Physical Education,C
4224.0,Math,A
4224.0,Science,D
4224.0,History,D
4224.0,English,D
4224.0,Physical Education,D
4225.0,Math,D
4225.0,Science,F
4225.0,History,C
4225.0,English,C
4225.0,Physical Education,C
4226.0,Math,A
4226.0,Science,D
4226.0,History,B
4226.0,English,A
4226.0,Physical Education,A
4227.0,Math,F
4227.0,Science,D
4227.0,History,C
4227.0,English,A
4227.0,Physical Education,C
4228.0,Math,B
4228.0,Science,C
4228.0,History,D
4228.0,English,C
4228.0,Physical Education,D
4229.0,Math,A
4229.0,Science,A
4229.0,History,F
4229.0,English,B
4229.0,Physical Education,F
4230.0,Math,F
4230.0,Science,C
4230.0,History,D
4230.0,English,D
4230.0,Physical Education,A
4231.0,Math,B
4231.0,Science,F
4231.0,History,B
4231.0,English,B
4231.0,Physical Education,C
4232.0,Math,A
4232.0,Science,A
4232.0,History,F
4232.0,English,B
4232.0,Physical Education,F
4233.0,Math,A
4233.0,Science,F
4233.0,History,C
4233.0,English,B
4233.0,Physical Education,D
4234.0,Math,C
4234.0,Science,B
4234.0,History,A
4234.0,English,A
4234.0,Physical Education,B
4235.0,Math,F
4235.0,Science,D
4235.0,History,A
4235.0,English,A
4235.0,Physical Education,A
4236.0,Math,A
4236.0,Science,B
4236.0,History,D
4236.0,English,F
4236.0,Physical Education,C
4237.0,Math,D
4237.0,Science,C
4237.0,History,D
4237.0,English,B
4237.0,Physical Education,A
4238.0,Math,C
4238.0,Science,F
4238.0,History,B
4238.0,English,C
4238.0,Physical Education,F
4239.0,Math,F
4239.0,Science,A
4239.0,History,D
4239.0,English,B
4239.0,Physical Education,B
4240.0,Math,F
4240.0,Science,B
4240.0,History,C
4240.0,English,D
4240.0,Physical Education,C
4241.0,Math,C
4241.0,Science,A
4241.0,History,F
4241.0,English,C
4241.0,Physical Education,C
4242.0,Math,C
4242.0,Science,D
4242.0,History,D
4242.0,English,F
4242.0,Physical Education,A
4243.0,Math,F
4243.0,Science,D
4243.0,History,A
4243.0,English,F
4243.0,Physical Education,C
4244.0,Math,C
4244.0,Science,D
4244.0,History,A
